tweet
Apakah ini cara menggunakan masker yg baik dan benar??? Serius tanya??? #indonesiaterserah  #IndonesiaAbnormal  https://t.co/Lw2VYjPV4Z
Masih banyak aja orang2 yang berkeliaran #tanpamasker...  Wajar kalau #personilmedis sampai #mogokkerja...  #INDONESIATERSERAH
"Hampir 2 bulan gw #dirumahaja sampe suntuk terus gw coba keluar rumah beli stock makanan karena stock di rumah udh mulai tipis sampe di luar gw cuman bisa berkata ""perjuangan gw dirumah sia sia""gak ada yg pakek masker berasa udh paling kuat #indonesiaterserah"
ngeliat ada yang salim dan berpelukan terus ga pake masker. ih asli mo teriak rasanya “sebelah mananya social distancing bambang” tapi tar takut diteriakin balik “woh dasar antek asing” #IndonesiaTerserah
Mungkin ibu yg terhormat perlu mencoba merawat pasien covid dengan setelan lengkap (Hazmut, masker n95, google, helm pelindung) selama minimal 7 jam sehari (shift dns pagi/sore) lalu ulangi lagi besoknya sampe 4 bulan sesuai kata ibu yg terhormat. #indonesiaterserah
@kompascom Damai secara pribadi boleh.please pelanggarannya harus di proses dong. Jumlah orang dalam mobil sudah melanggar. Ada penumpang tidak memakai masker sudah melanggar. Melawan petugas juga melanggar. Dan kabur saat di cek juga melanggar #indonesia
@ubedasy @kompascom Damai secara pribadi boleh.please pelanggarannya harus di proses dong. Jumlah orang dalam mobil sudah melanggar. Ada penumpang tidak memakai masker sudah melanggar. Melawan petugas juga melanggar. Dan kabur saat di cek juga melanggar #
@douglas_ea @kompascom @DivHumas_Polri Damai secara pribadi boleh.please pelanggarannya harus di proses dong. Jumlah orang dalam mobil sudah melanggar. Ada penumpang tidak memakai masker sudah melanggar. Melawan petugas juga melanggar. Dan kabur saat di c
Tegalega guys, macet pasar tumpah udah lanjut lagi, 70% penjual pembeli ga pake masker, ngeliatnya juga ku lelah sudahlah 😨 #indonesiaterserah
Cuma disuruh pakai masker dan phsycal distancing saja sampai gontok gontokan, adu mulut dng petugas  #indonesiaterserah  https://t.co/xPfi52BiNT
sudah susah dibilangin #indonesiaterserah lah harusnya tunda mudik jgn dikeramaian Kluar pake masker #dirumahsaja Arep mati kena #COVIDIDIOTS Apa arep sehat terserah lah..sekarepmu  https://t.co/q19isGNdAI
Masyarakat Indonesia itu tipe org yg harus kapok dulu baru berubah. Harus kena karma dulu baru tobat.  Knp si kalo bisa mencegah harus susah payah utk mengobati... Aku yakin kalian2 yg blanja berjubel2 skrg nyesel. Sama kek kmaren yg nimbun masker WKWKWKWK  #indonesiaterserah
Disclaimer : Pakaian yg terbagus itu gak mesti harus terbaru, biar kita gak memaksakan diri ke mall beli baju baru. Tetap gunakan masker, Tetap jaga jarak dan Tetap rajin cuci tangan pakai sabun. JADILAH PELOPOR KESEHATAN BUAT DIRI ANDA SENDIRI  #indonesiaterserah
@muhaiminsah Kan udah kelihatan, samudra n bravo penuh, masyarakatnya gak taat sosial distensing,. Banyak yg gak pake masker, kan bener #indonesiaterserah ,tapi meski begitu kami #bukanmenyerah hanya #capek dan kami gak perlu dianggap pahlawan, apalagi ka
Kemarin ke supermarket beli kebutuhan yg emg bener2 kudu dibeli Mau keluar rumah udah kek ninja aja Eeehh pas nglewatin toko emas liat emak2 pada umpel2an hahahihihoho no masker no social distancing club  Hati ini langsung kretek rasanya  #indonesiaterserah
Bodoamat mulai jumat ini mau jumatan terus mau ramein masjid,mau sholat ied  Pake masker doang kan yg ptng? #indonesiaterserah
Tuh kan bener rugi. Coba mentahnya langsung buat bantu2 medis/sembako masyarakat. 6,7 M buat pamer foto nempel2 ga pake masker. #indonesiaterserah !
@e100ss @BanggaSurabaya #psbbsurabaya masih amat sangat tidak diindahkan, apalagi di daerah Ketintang Madya. Jam 3 sore smp jam 5 sore, beli kueh untuk buka puasa, kumpul2 di Alfa Midi, berbonceng R2 3orang, TANPA masker. Smp malam2 subuh ttp bgt. #indone
Gue bikin tweet kayak gini tuh udah gregetan bgt abisan sama warga Indonesia tuh. Susah bgt dibilangin, bader bgt. Mending dah lu keluar pake masker, baju tertutup. LAH INI.. situ punya shield anti virus apa gimana hee? Aduh..  #indonesiaterserah
Giliran toko utk beli kebutuhan  hewan peliharaan aja disuruh tutup krn takut keramaian, ya masa yg kaya gini dibiarin aja? Ini bocah2 tanggung pd umpel2an, ngga pake masker. Gmn sih ini hey @pemkotbekasi ?  #IndonesiaWhatever #indonesiaterserahsukasukakalian #indonesiaterserah  https://t.co/ba8TK87iW0
Konser BPIP yang langgar social distancing tak pakai masker bagaimana menurutmu kepala satpol PP ?? beliau bukan hanya dipolisikan, tapi dipukuli !!😡  #indonesiaterserah  https://t.co/4ulbsQtQaK
Barusan lewat pasar gadang, sepanjang yg kelihatan, penjualnya gk ada yg pake masker  #miris #indonesiaterserah  @infomalang  @PemkotMalang  @Pemkab_Malang  @sutiaji1964  @satpolppmalang2
@IdrisAShomad @pemkotdepok @ridwankamil @restadepok @PolPPDepok  Mohon ditertibkan warung depan gerbang permata Cimanggis Cimpaeun Tapos Depok anak2 muda pada nongkrong Tdk pakai masker  #indonesiaterserah  https://t.co/dXtZkmHuu8
Meanwhile, di belahan bumi sana, MALL Dibuka, PASAR penuh sesak org, PEJABAT ngerayain ULTAH tanpa masker, KONSER Pejabat Pemerintahan Digelar, ORANG2 nongkrong d taman2 dan dipinggir jalan.  -&gt
"#indonesiaterserah  #indonesiaterserahsukasukakalian  #kaumterserah  ""Alay banget sih. Keluar cuma 50m aja pake masker"". ""Santai aja kalik. Mati ditangan tuhan"""
Ni orang2 emang gak pada takut corona ya keliatannya.. Rame bgt mana gak pada maskeran.. Piyeee sich.. #jengkel #indonesiaterserah
"Eh buat sia yang repost dokter dokter pada ngeluh #indonesiaterserah BACOT ANJING, KEMAREN LO BUKBER PADA BODO AMAT SEKARANG SO CARE TOLONG DONG TOLONG DONG. YANG ADA LO YG TOLOL BANGSAT, INI MAH MASALAH MORAL SIA DEMON ATAWA MANUSIA LAIN MASALAH ""TAPI KAN GW PAKE MASKER"" BACOT!"
Terus aja kalian semua rame” ke mall beli baju lebaran rame” ngumpul gk mau diam di rumah dan gk mau pake masker tanpa kalian sadari hampir tembus 1000 kasus orang positif corona hari ini  #indonesiaterserah  https://t.co/0rtJ0xatsn
sudah pemerintah gak tegas ehhh orangtua yg di tuakan dan di sanjung2 serta dijadikan  panutan malah ikut ngomporin... #IndonesiaTerserah  saya tetap #dirumahaja #pakemasker #JagaJarak dan lebaran #tetapdirumahajakarenaAllah  semoga wabah #Covid_19 segera berakhir
Katanya Punya Dana Trilyunan dan siap dibagikan Rakyat... Katanya Sudah Beli Masker dan akan dibagikan Rakyat... Katanya Sudah Siapkan Alat2 Test Buat dipakai Rakyat... Katanya PSBB tdk dikendorkan... Katanya Mudik diLarang... Tapi BOHONG..... 🤥 #indonesiaterserah
#StopProvokasiDitengahPandemi #savetenagamedis #savetenagakesehatan #indonesiaterserah  Mari kita bantu perjuangan tim medis,dengan : Tidak berkerumun ditempat keramaian Jaga jarak Gunakan masker  https://t.co/97wP5RtZnH
Gini ya, untuk kalian bosen dirumah aja itu HAK KALIAN, untuk kalian keluar ga pakai masker itu HAK KALIAN juga, dan untuk kalian komen tenaga medis ITU HAK KALIAN... Mereka kerja capek-capek tapi malah kalian beri komentar seperti itu? #indonesiaterserah #IndonesiaWhatever  https://t.co/jVlBdoArMm
Bacaan buat yg katanya ga peduli pake masker, yg katanya ga peduli cuci tangan (mati ya mati juga), dan yg ga peduli pokoknya gw mau mudik sama jalan2 di mall.. Mau sampe kapan kyk begini? #indonesiaterserah
@tjapoenglaut Taat Peraturan itu hny OMONG KOSONG, di negara ini. Mau Lockdown???PSBB, Social Distancing, masker, dsj masih byk yg melanggar dan tidak memperdulikan...Peraturan2 itu akan dilawan dgn ayat dan agama... #IndonesiaTerserah #KoqMasihMudik #Mud
Sekarang makin kesini makin banyak orang COVIDIOT, perkara ditegor suruh make masker aja responnya pada bar bar semua.  Entah karena gengsi mereka punya kuasa, jabatan atau apalah itu.  #indonesiaterserah
Yg udah bersih wudhu habis mandi,besrih, baju baru ganti dari lemari,pakek masker pkek penutup. Ke masjid Malah di larang.Sedangkan yg cuman pakek masker doang tau cuci tangannya apa enggak ,mandi apa enggak malah di buka.. #indonesiaterserah #2020berkata #dirumahsaja #COVIDー19
@satoedoeasatoe Kok Konser musik trus berfoto bersama dan tidak memakai masker..di tegur ya???  #indonesiaterserah
Hargailah perjuangan petugas medis berjuang melawan covid 19, mall masih ramai, bandara ramai, konser amal, banyak nggak pake masker. #IndonesiaTerserah
Lo pada yg ngejubleq d tanah abang dan pasar2 , nyoba ngibrit mudik pake pesawat, dan bekeliaran tanpa masker, nyawa lo kaga ada harganya ya? #COVIDIOTS #indonesiaterserah
Saat rehat ditempat kerja, gak pake sungkan aku menegur 3 rekan yg tak pakai masker scr benar, bahkan tak pakai sama sekali. Mereka lalu beralasan, namun tetap abai. Kesal, saya tinggalkan mereka. Dongkolnya, sblmnya mrk sdg meributkan PSBB yg tak efektif.   #IndonesiaTerserah
@madisonsky1 #indonesiaterserah  yang pasti PSBB mandiri aja.. masker sendiri.. jaga jarak sendiri.. cucitangan sendiri.. hindari keramaian sendiri.. sehat sehat sendiri.. orang lain #bodoahmat
Dulu stiap warga indonesia berjuang bertaruh nyawa untuk lepas dari penjajahan, sekarang tiap warga hanya disuruh dirumah, pakai masker dan jaga jarak aja susahnya minta ampun, yg masih ngumpul brangus aja mereka parasit dinegeri ini #indonesiaterserah
Kita harus jaga jarak minimal satu meter dan gaboleh bersentuhan Tapi kalau pake masker gapapa  #IndonesiaTerserah
ya aku tau kalian pada pake masker, tapi percuma bambak, emamg di pikir dengan kalian datang ke toko baju / tempat lain nya yang penuh trs pake masker kalian bakal bebas dari korona ? ya kagak ego, dahh lahhh #indonesiaterserah
Surat bebas COVID-19 masih bisa dibeli, mana masyarakat masih banyak yg keluar Rumah tanpa masker, bukber juga masih banyak disaat Corona sampai sekarang belum mereda. Tahun ini gak ada perayaan lebaran aja masih banyak warga yg beli baju lebaran. #indonesiaterserah  https://t.co/euAuTpOO5p
Coba perhatikan, ketika Juru Bicara Pemerintah untuk Covid-19 Achmad Yurianto mengumumkan perkembangan kasus Covid-19 di Indonesia akhir-akhir ini tampil tidak memakai masker, apakah ini bisa diartikan secara semiotika #IndonesiaTerserah ya? #TrijayaMenyapa w/ @adimaintwitlagi  https://t.co/BH16QE0JBk
Keramaian hari ini panennya kira2.. 1-4 minggu ke depan. Bersiap kawan.. Jaga dirimu dan keluargamu.. Tetap jaga jarak, Rajin cuci tangan, Pakai masker bila terpaksa keluar. Semoga sehat selalu semuanya.. #indonesiaterserah
@jokowi Konser kemarin tidak apa-apa ya?  Yg nyanyi tidak pakai masker. Sesi foto tidak pakai masker.  Social distancing tidak dilakukan. Rakyat tinggal dirumah dan para oknum pejabat melakukan konser, walaupun niatnya baik tapi caranya tidak elegan sebag
Dijalan sudah mulai ramai,macet, banyak orang juga,pada ga pake masker padahal PSBB diperpanjang. Miris #indonesiaterserah
@curlycaesarisma Udah naik semangat liat postingan ini,berangkat kerja liat warung2 berkalung terpal banyak motor didepan nya,parkiran GM rame,jalanan masih banyak motor yg ga dipakein masker..seketika jd #indonesiaterserah
kemarin ketemu di dalan gak pake masker  sekarang kok bikin story, bikin twit, #indonesiaterserah Terserah ndasmu iku a cok
@mardiasih Nah itu, Udh ngeyakinin bocah suruh pake masker kmn2. Ehh pas beli gorengan bwt buka abang nya gak pake masker, bocah lsg nyeletuk.. ituloh abangnya gak pake masker (pake nada kesel).. #indonesiaterserah
Masyarakat harus biasa jaga jarak, physical distancing, pengamanan yang ketat di bandara, pake masker, ya kira kira seperti itu lah ya.   Begini ya?   #bandara #mcdsarinah #newnormal #indonesiaterserah  https://t.co/EGTkp0WJZQ
@KRMTRoySuryo2 @mprgoid Lagi² contoh sempurna jaga jarak, pakai masker dan tidak berkerumun!!! #indonesiaterserah
Indonesian citizen fights against covid.19 starter pack.  Yang punya ilmu kebel terus berkeliaran di mall biasanya modalan masker sensi atau gak modal scuba masker aja 😆  #netizenkebal #IndonesiaTerserah  https://t.co/s1iUujgMoh
@mohmahfudmd @bambangsoesatyo @gugustugas_wsb  Bagaimana rakyat mau patuh jaga jarak, pakai masker, tdk berkerumun? Jika ketidakpatuhan itu dipertontonkan dg gamblang oleh pejabat/pemuka masyarakat!!! #indonesiaterserah  https://t.co/1S9HYe8SeL
Kenapa cuma shalat Ied yg dijadiin lonjakan ya?   Apakabarnya yg masih ngeriung sambil ngobrol santai gak pake masker?  Yang masih ngemol dgn santainya? Yang masih pulang kampung asik naik pesawat? Yang masih teteep aja ngerumpi asik sambil belanja di pasar?  #indonesiaterserah
@Twuryanto1 @Crystal95836602 @FerdinandHaean2 @fadlizon @DivHumas_Polri Ok virtual tp dengan lebih dari 5 org berkumpul tanpa masker dan tanpa phsycal distancing !!! ea..ea..ea, #indonesiaterserah
Gayaan marah marah sama orang ngelanggar psbb! Hei bos terus lu ngerokok, nongkrong dikedai dan gak pakai masker itu melanggar apa gak #indonesiaterserah ?
Aku yang masih berkeliaran gak guna tanpa masker, Aku yang bersikap bodoamat, Aku yang buat peraturan yang berubah ubah, Aku yang merasa kebal dri penyakit, Aku yang ngeyel kalo diingatkan👽👽👽 #PSBBBelumDilonggarkan #IndonesiaWhatever  #indonesiaterserah  #AkuYang  https://t.co/xgdGf2tEud
Jadi tuh tadi siang gue terpaksa bgt keluar rumah krna ada urusan mendesak, itupun udh segala pake drama sama org rumah krna beneran takut bgt sama virus ini. Trus dijalan dong, gue masih nemuin mereka yg asik bgt ga pake masker. Halah #indonesiaterserah #indonesiasakkarepmu
Self defence aja untuk saat ini.......jaga jarak, ctps, masker dan jaga imun #TerserahIndonesia  #indonesiaterserah  https://t.co/1zrP7uay1o
@BBCIndonesia Cape deh baca komen2 netizen. Giliran disuruh anteng di rmh. Keluar seperlunya aja, pake masker, dll. Alasannya banyak bgt. Ada sih yg oke, tp byk jg maksa (kaya mudik lebaran).  #indonesiaterserah #netizencumabisangoceh
Ini contoh dr para pejabat, berkumpul tanpa jarak dan tanpa masker. Pak @jokowi gmn rakyat mau tertib kl contoh dr pemerintah aja begini. #indonesiaterserah  https://t.co/CejcyeEFb8
"@iridescentss Liat anda ke mesjid"" dh, jaga jarak antar jemaah, dan pakai masker. Dan anda liat, foto konser artis + kru+pejabat+tetek bengek apa ada jaga jarak, dan pake masker..??!! Rakyat menilai dan tidak bodoh., terutama dokter garda terdepan kita me"
"PARAH PARAH PARAH Ketika aku sedang ngobrol dng tukang batagor tentang Corona dan tukang becak nimbrung dng statment ""CORONA ITU POLITIK"" What . . . . . Ya gue senyum2 aja dibalik masker  #IndonesiaTerserah"
Gue pikir acara Pesbukers di ANTV udah parah karena masih syuting rame-rame, ternyata Ini Talk Show di NET TV lebih parah. Pada ga pake masker atau pelindung muka. #indonesiaterserah
Cuman mau ke car wash loh ini, macetnya kek gini, dipinggir jalan banyak pejalan gak bermasker, pengendara motor banyak yg gk bermasker bahkan ada yg cengtri kya cabe²an. Merasa agak gondok Ama diri sendiri 3 bulan hibernasi di kamar doang. #indonesiaterserah  https://t.co/FUsOB4jKDK
Ngeliat orang bejubel di mall dan anak-anak ga ga dipakein masker BE LYKE: #IndonesiaTerserah #TerserahIndonesia #FightingStupidity #FightingCovid19  https://t.co/cNsbcrN2TY
jangan tunggu disuruh dulu ya baru pake masker. karna pemerintah dan dokter itu nganjurin pake masker bukan buat kepentingan mereka, tapi buat lu pada. #PSBBbelumDilonggarkan #indonesiaterserah
Contohnya ya menimbun masker dan hand sanitizer, egois karena ngeyel tetep pelesir ke luar negeri, sampai ngotot ibadah ramai-ramai dengan alasan mati urusan Tuhan. #indonesiaterserah #indonesiaterserah 👉  https://t.co/wjvKJXIyqZ
Okelah semua diminta spt biasa. Tp masker medisnya disediain. Dibeli pun bukan diminta! #indonesiaterserah
Sedih bener liat ini, kalo mau konser amal virtual ya tuh artis2 nyanyi dirumah aja sih, jgn kumpul di studio gtu tanpa melakukan apa yg dihimbau pemerintah untuk jaga jarak dan pakai masker ketika keluar rumah, ntahlah, ini juga kan yg ngadain pemerintah #indonesiaterserah
@AzzamIzzulhaq Itu maskernya dibuka pas mau foto aja kok pak, nanti kelar foto dipakai lagi  Berpikir positif aja pak, #indonesiaterserah
"Konser ""UNFAEDAH"" BPIP bersama Presiden, MPR, Dkk, hanya mampu kumpulkan dana 4M (belum biaya sewa tempat, operasioanal, sewa artis dll), belum lagi pelanggaran PSBB larna tanpa maskeran, tanpa jaga jarak 🐸 Pertanyaannya...MORAL Apa Yang Diajarkan oleh BPIP? #indonesiaterserah  https://t.co/5xpDfwIGgF"
Gw liat kondisi jalan dan kelakuan orang orangnya hari ini hopeless banget. Bener bener #IndonesiaTerserah dah.  Hal sesepele pake masker aja pada badeg. Masker ada, kagak dipake, malah digantung di leher doang. 🤦‍♂️
Diem dirumah aja apa susahnya si? Ya sabeb dah lu keluar tapi y klo cuman nongki? Ada guna lu gitu? Dah gitu kaga pake masker, mana bangga banget update instastory kalo lg diluar tanpa mikirin tenaga medis lagi berjuang buat kita semua-_- . Keep healthy bro! #indonesiaterserah
New Normal : Keluar rumah pake masker dan sarung tangan, prtemuan2 trdigitalisasi, Physical Distancing di office, public space, public transportation.  Kalau itu semua ga ada, itu sih bukan new normal tapi yaa back to normal aja dan skedar pasrah pada illahi #indonesiaterserah
The new normal Tetap jaga jarak, pakek masker, rajin cuci tangan   #indonesiaterserah  #BersatuLawanCovid19  #hidupberdampngandengancovid19
@siapa_aku__ Lihat aja itu foto.. salah atau benar? Kami dipaksa pake masker, jaga jarak &amp
situ teriak2 ketika bandara di buka... pemerintah di anggap gak tegas... hari ini saya lihat situ nongkrong malam2 bersama teman2 situ menikmati wedang dan kopi dg alasan untuk meningkatkan  imun agar terhindar dari #COVID19 tanpa masker tanpa jarak #IndonesiaTerserah
"Ciri"" manusia goa, be like: 1. ""Alah korona korona amat"" 2. ""Lebay lu"" 3. ""Bagen be korona bae"" 4. ""Alay bgtt idialah"" 5. ""Tkut?"" 6. ""Engap make masker, lepas be ah""  Mrekalah yg menyebarkan KEBODOHAN, dan menyumbang tambahan pasien. #indonesiaterserah #revolusiotak COVID-19"
@asy12aaf Dilarang mudik Kendaraan umum boleh beroprasi Lokdon daerah dihabisi Tanpa masker, pempus mengadakan aksi &amp
Aturan dibuat harusnya berkeadilan utk semua. Kalo rakyat kecil di uber2 distop suruh pulang ambil masker di denda krna aturan PSBB, tp kalo orang atas bebas???  #indonesiaterserah  https://t.co/xkuxGgFBtn
Gw dan sekeluarga udh berusaha taat sama aturan PSBB dan penggunaan masker, serta #dirumahaja   Gara2 virus ini, semua acara d cancel.. org yang harusnya masuk sekolah tahun ini, di undur lagi.. tunggu semua reda.. #indonesiaterserah. #TerserahIndonesia #SukaSukaKalian
@kabayankw Yang nyepelein social distancing, dan bilang buat apa makek alat² pelindung dirii(ex: masker) dan nerapin PHBS(ex:cuci tangan), klean yang kek gitu TAEK gitu gak!kalo kek gini emang bener kalo nakes pada #indonesiaterserah
Bilangnya ga ada pemasukan, pekerja dirumahkan, berharap bantuan pemerintah, tapi now? Tbtb pada lupa physical distancing n malah blanja ke mol, jalan2, berkerumun, ga pake masker! Indonesia sehat ? #indonesiaterserah
@HendroSunar Sementara itu: Jalanan sudah mulai ramai, pasar ramai, mulai banyak yang tidak pakai masker #indonesiaterserah
Slma 3 bln kami di rmh aj, pke masker, pke baju hazmat yg panasnya luar biasa, n wspda agr g menulari kluarga kmi, kadang juga kami g plng dmi kluarga d rmh Jujur kami lelah Tp ap yg dipertntonkn k kmi d negeri ini Kebijakan yg semrawut dan masyarakat yg acuh #indonesiaterserah #COVID19
Kasian make up jutaan ketutup masker 5 rebuan om...  #indonesiaterserah  #indonesiaterserah
#indonesiaterserah sepertinya cocok utk sekarang ini, ktika nakes sdh putus asa, kebijakan penanganan covid tdk selalu sama, terbukti dri photo ini, ktika di level bawah petugas kelahi karna mengingatkan rkyat biasa agar pke masker. Apakh berani petugas tindak yg di photo ini ?
@Daeng_Info Ero'2 na... bisa ji berkumpul asal pake masker... orng sehat tdk maslah berkumpul, butuh baju baru masyarakat... #indonesiaterserah
PSBB...?.OOoo cuma razia Masker yaa..hehehe  #indonesiaterserah  #indonesiaterserah
Jika ada pengunjung yang tidak menggunakan masker, maka bisa disuruh pulang #IndonesiaTerserah
Nih ya buat kalian yang ga jaga kesehatan, dan ga pakai masker, dan ga  kaga jarak. Kalian Corona . Terserah kalean. Dikasih tau susah. Kasian dokter,tenaga medis dah cape. Gua juga cape dirumah terus #indonesiaterserah #COVID19 #goblok  https://t.co/ed99YnjSJw
"Kesel ga si,kita keluar harus pake masker sedia hand sanitizer di tas,physical distancing, terus liat orang"" pada belanja di mall, nongkrong, bukber, gapada pake masker. dibanding garda terdepan cuma itu yang bisa gue lakuin tapi ya tolong kerjasamanya :) #indonesiaterserah"
@BakmiAyamKecap Kami dipaksa pake masker, jaga jarak &amp
Disaat para tim medis berjuang. Sisi lain masyarakat asyik keluyuran tanpa memakai masker dan jaga jarak. Disinilah setan menang melawan covid 19 #COVID19 #Covid_19 #StayAtHome #indonesiaterserah #TerserahIndonesia #terserahkalian  #IndonesiaMelawanCovid19 #terimakasihparamedics  https://t.co/DS1MEXDBaz
@mas__piyuuu Ga peke masker ga jaga jarak , dr,perawat sudah ga di dengar #indonesiaterserah
Udah gitu jalan-jalan ke tempat umum bawa -baww anak kecil, gak pake masker pula anaknya itu. Sungguh luar biasa vaksin apa yang diberikan ke anak mereka saat imunisasinya dulu.  #IndonesiaTerserah
Kalo gini apa guna masker? Cuman ngurangin muka gosong sama ngindarin asep kendaraan, selebihnya? Kapan Indonesia mau sembuh :( #indonesiaterserah #indonesiaterserah #indonesiaterserah
Masyarakat Indonesia mungkin emang udah jadi maha santuy yaa... Dikira pakai hand sanitizer sm masker aja udah cukup buat menanggulangi wabah Covid-19 ini. Mereka lupa pulangnya masih ke rumah dan malah bawa virusnya nularin orang serumahnya.🤦🏻‍♂️  #IndonesiaTerserah
Suasana psbb gini juga masih pada banyak yg ngeyel ternyata. Kemana-mana masih ada yg gak pake masker, ngumpul-ngumpul di satu tempat, dll. Kasian kakak gua sama bokap kerja keras demi orang-orangan bangsat ini 🤦🏻‍♂️ #indonesiaterserah
doanya kty covid suruh pergi bla bla bla .. social distancing, pake masker aja susah #indonesiaterserah #TerserahIndonesia
Kami dipaksa pake masker, jaga jarak &amp
Konser diatas pederitaan rakyat.   Tempat ibadah di tutup sampai2 polisi ttp standby di masjid biar org2 gak sholat. Lah ini, pejabat2 adakan konser gak pake masker.  Woyy corona woii  semoga aja luh pada kena corona.  #indonesiaterserah
@DadungKawuk @tanti69345391 @aniesbaswedan @DKIJakarta @DinsosDKI1 @perumdpasarjaya Tau om. Wong disitu pak pol yg meriksain ada teman saya. 😂😂 cape katanya pan lg puasa. Jd terserah aja deh mau pake masker ato gak, sadar diri sendiri aja dari #COVI
Kami dipaksa pake masker, jaga jarak &amp
